ADR_EGAID;STR_ESID;BDG_EGID;ADR_EDID;STN_LABEL;ADR_NUMBER;BDG_CATEGORY;BDG_NAME;ZIP_LABEL;COM_FOSNR;COM_CANTON;ADR_STATUS;ADR_OFFICIAL;ADR_VALID;ADR_MODIFIED;ADR_EASTING;ADR_NORTHING
101051729;10107056;3032888;0;Muggenbergweg;20;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.596448877;47.45875159
100341031;10024297;410348;0;Klusweg;11;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.588300798;47.46153252
102001762;10024291;245062293;0;Buchenweg;1a;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;26.01.2021;7.587122869;47.45762162
102604365;10140408;245069220;0;Schlossgut;150;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.58054375;47.45704522
101381256;10024296;245000266;0;Im Herrengarten;4a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.589190202;47.4571153
100338914;10024300;410273;0;R?merstrasse;2b;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.593827847;47.46039203
101379599;10063992;245000224;0;Im Jrtli;20a;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.582642147;47.45821187
101107975;10087186;3029358;0;Vogtackerweg;53;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.583914116;47.45779656
101288472;10177200;3121575;0;Moosackerweg;36;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.595302435;47.45672048
101882046;10120609;245061592;0;Im Gwidem;16;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.587306833;47.46178563
101289844;10132128;3121565;0;Allmendgasse;22;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.58601482;47.45976361
100341075;10024290;410483;0;Bergmattenweg;77;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.57980509;47.45854812
101381201;10186909;245000200;0;Stellimattweg;3a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.582643502;47.45871553
100339151;10051582;410120;0;Hauptstrasse;33;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.590245066;47.45966824
100339596;10057781;410522;0;Eichenweg;16;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.58522979;47.45882023
101379292;10140408;245000086;0;Schlossgut;148a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.595318737;47.45323077
102199733;10051583;245064516;0;Keltenweg;1c;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.593228514;47.45951141
100339166;10179159;410138;0;Burgweg;12;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.594007637;47.45836813
101558781;10024288;245052647;0;Alter Kirchweg;1;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.590261157;47.46066655
101493630;10024292;245043972;0;Bnenmattweg;2a;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.582422864;47.46050562
100341076;10024290;410484;0;Bergmattenweg;54;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.579793276;47.45909677
101114321;10024291;3029646;0;Buchenweg;23;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.584273761;47.45838072
101381167;10177200;245000164;0;Moosackerweg;3a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.591273631;47.45761625
100339162;10051582;410134;0;Hauptstrasse;50;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.589182508;47.459094
100341155;10063992;410554;0;Im Jrtli;7;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.583439435;47.45880448
101381259;10087183;245000269;0;Im Noll;32a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.586216227;47.46066276
101383095;10154581;245000289;0;Schmelzenried;159b;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.587502066;47.45092057
100332736;10113461;410186;0;Alemannenweg;7;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.593144295;47.45790159
101700812;10140407;410607;1;Im Schlossgarten;107;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.597459011;47.45504467
101289843;10132128;3121564;0;Allmendgasse;20;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.586253433;47.45972733
101379325;10063993;245000119;0;Im Steinler;5a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.590132994;47.46224068
101152730;10107056;2351813;0;Muggenbergweg;21;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.596833221;47.45867012
101288484;10103052;3121587;0;Mattenweg;25;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.592907381;47.45852249
101377648;10051582;245000059;0;Hauptstrasse;30b;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.590035347;47.46054093
100338922;10024300;410282;0;R?merstrasse;11;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.595406806;47.46065973
101116163;10107056;3028482;0;Muggenbergweg;39;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.596286691;47.45771749
101152725;10107056;2351808;0;Muggenbergweg;11;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.597193147;47.45929921
100341197;10087186;410598;0;Vogtackerweg;25;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.585782694;47.45733552
100340540;10120609;410374;0;Im Gwidem;10;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.58774346;47.46141631
100332402;10051582;410158;0;Hauptstrasse;52;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.58934152;47.45904882
101381164;10113462;245000161;0;Mettliweg;8;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.590992354;47.45663627
101381156;10185205;245000153;0;Marchelgrubenweg;1a;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.580126075;47.45957305
100338934;10024301;410294;0;Steingrubenweg;18;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.595497029;47.4597692
100340538;10120609;410372;0;Im Gwidem;8;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.58799519;47.46132605
101381192;10087185;245000191;0;Schollenackerweg;4a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.584329989;47.45954988
100341208;10179160;410609;0;Im oberen Lind;1;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.580709567;47.45956335
100340541;10120609;410375;0;Im Gwidem;11;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.587332008;47.46129992
101461376;10120609;245043979;0;Im Gwidem;7;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.588020786;47.46099324
101377670;10140408;245000081;0;Schlossgut;144;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.594788227;47.45319551
100341049;10024290;410457;0;Bergmattenweg;14;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.582128281;47.45945368
101461373;10051582;245043975;0;Hauptstrasse;31a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.590550393;47.45977577
101377671;10140408;245000082;0;Schlossgut;145;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.595055612;47.45394166
101558798;10024288;245053099;0;Alter Kirchweg;13;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.590781955;47.46192504
101999727;10024300;245062205;0;R?merstrasse;7;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.594810017;47.46066054
101461381;10177200;245043985;0;Moosackerweg;40a;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;26.01.2021;7.59555442;47.45672914
101618540;10246935;245000294;0;Reinachmatten;100;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.570494416;47.45810034
100340525;10063993;410358;0;Im Steinler;16;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.589163018;47.46159436
100341171;10024291;410572;0;Buchenweg;17;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.584883491;47.45827203
100332730;10051582;410179;0;Hauptstrasse;88;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.589759896;47.45692569
100332741;10113461;410191;0;Alemannenweg;12;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.593488073;47.45755037
100341167;10063992;410568;0;Im Jrtli;28;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.583238204;47.4579503
101377669;10140408;245000080;0;Schlossgut;143;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.59445696;47.4532769
102445717;10024293;245067739;0;Grbelackerweg;5a;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;27.02.2022;7.582540215;47.45975897
101383097;10113461;245000295;0;Alemannenweg;21a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.595238473;47.45752104
100339165;10179159;410137;0;Burgweg;11;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.594617504;47.45831335
101379588;10087186;245000211;0;Vogtackerweg;14a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.587718346;47.45716217
101289835;10107056;3121554;0;Muggenbergweg;49;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.595913631;47.45712439
102041816;10057781;245063027;0;Eichenweg;21a;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.585374384;47.45835236
100341205;10140408;410606;0;Schlossgut;141;partly_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.593928016;47.45378127
100334046;10024299;410264;0;Nespelmattweg;22;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.597315784;47.46040531
101546640;10024292;245051181;0;Bnenmattweg;24;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.579714488;47.45939367
100339589;10024291;410515;0;Buchenweg;12;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.585758965;47.45835187
101379297;10087182;245000091;0;Helgenmattweg;10a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.592517453;47.46127518
101381196;10024301;245000195;0;Steingrubenweg;9a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.594967399;47.46005772
101379230;10154572;245000023;0;Byfangweg;3a;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;26.01.2021;7.591707974;47.46110537
101377404;10024292;245000010;0;Bnenmattweg;14a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.581254639;47.46006635
100339130;10051582;410098;0;Hauptstrasse;8;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.593550597;47.46082411
101051728;10087180;3032887;0;Brunnmattweg;15;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.589243452;47.46190006
101379591;10087186;245000214;0;Vogtackerweg;16a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.587479796;47.45721643
100341054;10024290;410462;0;Bergmattenweg;24;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.581266008;47.4593558
100332734;10113461;410184;0;Alemannenweg;4;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.591817831;47.45778642
101784539;10024291;245057921;0;Buchenweg;11a;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.585917112;47.45799191
100339486;10057780;410422;0;Baumgartenweg;20;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.588974568;47.46060526
101289840;10087186;3121560;0;Vogtackerweg;19b;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.586352451;47.45716391
101381170;10177200;245000169;0;Moosackerweg;13b;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.593235149;47.45721792
100332396;10103052;410152;0;Mattenweg;24;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.592999251;47.45818959
101379586;10087186;245000209;0;Vogtackerweg;10a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.588248438;47.45703557
100332725;10051582;410174;0;Hauptstrasse;80;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.589497363;47.4578794
101379244;10024293;245000038;0;Grbelackerweg;2b;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.58364116;47.45983855
101704581;10154570;245056549;0;Bachackerhof;106b;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;26.01.2021;7.58258612;47.4620344
100341079;10024290;410487;0;Bergmattenweg;62;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.579131494;47.45959225
102402386;10024299;245065894;0;Nespelmattweg;1e;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.594680178;47.46161408
101051720;10063994;3032878;0;Rauracherweg;6;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.592735682;47.45876556
100339452;10132128;410388;0;Allmendgasse;4;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.587989969;47.4594553
101289836;10107056;3121555;0;Muggenbergweg;51;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.595886897;47.45705247
100332737;10113461;410187;0;Alemannenweg;8;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.592599961;47.45768646
100341147;10051584;410546;0;Kreuzackerweg;10;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.584355068;47.4590192
101076188;10121044;3029267;0;Zelgliweg;10;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.589357999;47.46019104
100339444;10120609;410380;0;Im Gwidem;17;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.586536926;47.46153477
100339161;10051582;410133;0;Hauptstrasse;48a;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.58892983;47.45884249
102204016;10024300;245064701;0;R?merstrasse;7b;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;26.01.2021;7.594836383;47.46060654
101379610;10057780;245000244;0;Baumgartenweg;2;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.588335024;47.45954479
101084069;10024292;3029172;0;Bnenmattweg;22;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.580139076;47.4594741
102136166;10057780;245063750;0;Baumgartenweg;4g;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;26.01.2021;7.588495071;47.45986837
100332775;10177200;410225;0;Moosackerweg;7;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.592188269;47.45748014
101383102;10024288;245000300;0;Alter Kirchweg;3a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.590103261;47.46110747
101379308;10063992;245000102;0;Im Jrtli;9a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.583372763;47.45866966
101608088;10024301;245000194;1;Steingrubenweg;2z;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.593521834;47.46005066
101383093;10024301;245000286;0;Steingrubenweg;18a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.595536339;47.45960726
100339156;10051582;410127;0;Hauptstrasse;40;other_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.589197592;47.45974155
100339154;10051582;410125;0;Hauptstrasse;38;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.589238035;47.45997534
101151188;10177200;2351756;0;Moosackerweg;6;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.591776502;47.45724683
101051719;10103052;3032877;0;Mattenweg;34;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.594483921;47.45798075
100339170;10179159;410142;0;Burgweg;28;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.59572504;47.46064131
102618881;10132128;245069405;0;Allmendgasse;9a;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.587498936;47.45933001
100340529;10063993;410363;0;Im Steinler;3;other_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.589734157;47.46189942
100332716;10051582;410164;0;Hauptstrasse;64;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.589738047;47.45858062
100338980;10024288;410342;0;Alter Kirchweg;5;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.590421883;47.46122397
102392521;10152941;245066672;0;Schlosshof;121e;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.593045574;47.45586007
102300130;10154572;245065332;0;Byfangweg;2a;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.591919446;47.46085325
100341179;10024296;410580;0;Im Herrengarten;1;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.588739022;47.45700795
100332753;10087184;410203;0;Krebsenbachweg;17;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.591889521;47.45966608
100339595;10057781;410521;0;Eichenweg;17;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.585786106;47.45857669
102292336;10063994;245065054;0;Rauracherweg;11;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;26.01.2021;7.594261252;47.45893442
101385636;10051581;245011570;0;Grenzweg;4a;non_residential;;4148 Pfeffingen;2761;BL;real;WAHR;FALSCH;25.03.2022;7.593141838;47.46164311
101381269;10107056;245000279;0;Muggenbergweg;20a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.596329126;47.45861684
100341169;10051584;410570;0;Kreuzackerweg;20;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.583862511;47.45832727
100332799;10024299;410250;0;Nespelmattweg;2;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.59454614;47.46112858
101084475;10057781;3029193;0;Eichenweg;8a;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.586409792;47.4587198
101288480;10087183;3121583;0;Im Noll;40;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.585141021;47.46030436
101151339;10051583;2351781;0;Keltenweg;25;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.596490333;47.45931816
100339583;10024290;410508;0;Bergmattenweg;99;other_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.57866724;47.45955683
101151354;10107056;2351803;0;Muggenbergweg;3;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.597473057;47.45977551
101289832;10177200;3121551;0;Moosackerweg;24;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.594255392;47.45691976
101710731;10024292;245048433;0;Bnenmattweg;12;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.581506326;47.45995811
101381251;10051582;245000261;0;Hauptstrasse;39a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.589727579;47.45956998
101381247;10051582;245000257;0;Hauptstrasse;10b;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.593444215;47.46072532
100341196;10087186;410597;0;Vogtackerweg;23;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.585954965;47.45729033
101784532;10051584;245057913;0;Kreuzackerweg;18a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.583956219;47.45865094
100332717;10051582;410165;0;Hauptstrasse;65;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.590240479;47.45804932
101379309;10063992;245000103;0;Im Jrtli;14a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.583201238;47.45899366
101383114;10024290;245000314;0;Bergmattenweg;71a;special;;4148 Pfeffingen;2772;BL;real;WAHR;FALSCH;26.01.2021;7.580137411;47.45884452
102290080;10140408;245064936;0;Schlossgut;148c;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.595226074;47.45328486
100332777;10177200;410228;0;Moosackerweg;10;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.592386308;47.45717408
100339464;10087183;410400;0;Im Noll;38;other_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.585565921;47.4604927
100339141;10051582;410110;0;Hauptstrasse;23;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.591001881;47.45998204
100338938;10024301;410298;0;Steingrubenweg;11;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.595126752;47.46012946
101288475;10177200;3121578;0;Moosackerweg;32;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.594971041;47.4567659
100332782;10177200;410233;0;Moosackerweg;16;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.593234551;47.45701106
102380923;10113462;245065625;0;Mettliweg;12a;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;31.08.2021;7.590741316;47.45696038
101900654;10024293;245060991;0;Grbelackerweg;3;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.582898331;47.45977651
101381171;10177200;245000170;0;Moosackerweg;15a;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.593381073;47.45723572
101461369;10132128;245043970;0;Allmendgasse;20a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.586147339;47.45972747
102041407;10024299;245062232;0;Nespelmattweg;3;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.594772121;47.46130816
101461370;10063992;245043971;0;Im Jrtli;28b;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.583092233;47.45791451
101694555;10154580;245057040;0;Rttimatt;130a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.584570411;47.45531338
100341184;10087181;410585;0;Etterweg;5;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.588664323;47.4587439
100339448;10120609;410384;0;Im Gwidem;25;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.587307433;47.46200148
100332774;10177200;410224;0;Moosackerweg;5;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.59172441;47.45757968
100338970;10087182;410331;0;Helgenmattweg;4;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.593127511;47.46127438
102604298;10051582;245069078;0;Hauptstrasse;21z;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;31.01.2021;7.591067806;47.45984704
100339588;10024291;410514;0;Buchenweg;10;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.586037182;47.45825259
102618874;10024291;245069403;0;Buchenweg;15b;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.585228262;47.4582626
100341047;10024290;410455;0;Bergmattenweg;10;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.582512966;47.45948918
101109733;10179159;3029616;0;Burgweg;2a;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.59380436;47.4568664
100339475;10087183;410411;0;Im Noll;2;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.588404076;47.46052505
101383096;10154581;245000290;0;Schmelzenried;159a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.586972133;47.45108314
101379348;10087184;245000146;0;Krebsenbachweg;8a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.590801215;47.45937071
100332759;10113462;410209;0;Mettliweg;15;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.591940945;47.45909939
101379247;10024293;245000041;0;Grbelackerweg;9a;special;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;26.01.2021;7.581731007;47.45967002
101379587;10087186;245000210;0;Vogtackerweg;12a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.587983367;47.45708987
101557271;10024288;245053107;0;Alter Kirchweg;29;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.590650022;47.46216805
100341059;10024290;410467;0;Bergmattenweg;36;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.582167463;47.45922878
101151193;10063994;2351767;0;Rauracherweg;19;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.595839006;47.45880638
102135804;10024298;245062368;0;Langbodenweg;3;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.587523783;47.45872738
100339178;10103052;410151;0;Mattenweg;23;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.592695172;47.45851378
101151338;10051583;2351780;0;Keltenweg;24;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.596025303;47.45902198
102402336;10024299;245065891;0;Nespelmattweg;1b;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.594533612;47.46138043
100339487;10024292;410423;0;Bnenmattweg;1;residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.58274057;47.46028937
101558784;10103052;245052661;0;Mattenweg;39a;non_residential;;4148 Pfeffingen;2772;BL;real;WAHR;WAHR;25.06.2021;7.595293203;47.45809658
